Path,CompositeName,Label,Image Name,Source
data\dataSources\fer2013\angry\Training_63433392.jpg,Training_63433392_angry_FER2013,angry,Training_63433392.jpg,FER2013
data\dataSources\fer2013\angry\Training_87008999.jpg,Training_87008999_angry_FER2013,angry,Training_87008999.jpg,FER2013
data\dataSources\fer2013\angry\Training_11954904.jpg,Training_11954904_angry_FER2013,angry,Training_11954904.jpg,FER2013
data\dataSources\fer2013\angry\PrivateTest_30620747.jpg,PrivateTest_30620747_angry_FER2013,angry,PrivateTest_30620747.jpg,FER2013
data\dataSources\fer2013\angry\Training_77524781.jpg,Training_77524781_angry_FER2013,angry,Training_77524781.jpg,FER2013
data\dataSources\fer2013\angry\Training_17667401.jpg,Training_17667401_angry_FER2013,angry,Training_17667401.jpg,FER2013
data\dataSources\fer2013\angry\Training_24553032.jpg,Training_24553032_angry_FER2013,angry,Training_24553032.jpg,FER2013
data\dataSources\fer2013\angry\Training_84564139.jpg,Training_84564139_angry_FER2013,angry,Training_84564139.jpg,FER2013
data\dataSources\fer2013\angry\Training_61702158.jpg,Training_61702158_angry_FER2013,angry,Training_61702158.jpg,FER2013
data\dataSources\fer2013\angry\Training_32897989.jpg,Training_32897989_angry_FER2013,angry,Training_32897989.jpg,FER2013
data\dataSources\fer2013\angry\Training_51819881.jpg,Training_51819881_angry_FER2013,angry,Training_51819881.jpg,FER2013
data\dataSources\fer2013\angry\Training_98381033.jpg,Training_98381033_angry_FER2013,angry,Training_98381033.jpg,FER2013
data\dataSources\fer2013\angry\PrivateTest_7969511.jpg,PrivateTest_7969511_angry_FER2013,angry,PrivateTest_7969511.jpg,FER2013
data\dataSources\fer2013\angry\Training_77605636.jpg,Training_77605636_angry_FER2013,angry,Training_77605636.jpg,FER2013
data\dataSources\fer2013\angry\PublicTest_1373732.jpg,PublicTest_1373732_angry_FER2013,angry,PublicTest_1373732.jpg,FER2013
data\dataSources\fer2013\angry\Training_91869488.jpg,Training_91869488_angry_FER2013,angry,Training_91869488.jpg,FER2013
data\dataSources\fer2013\angry\Training_19037832.jpg,Training_19037832_angry_FER2013,angry,Training_19037832.jpg,FER2013
data\dataSources\fer2013\angry\Training_36395815.jpg,Training_36395815_angry_FER2013,angry,Training_36395815.jpg,FER2013
data\dataSources\fer2013\angry\PublicTest_73301522.jpg,PublicTest_73301522_angry_FER2013,angry,PublicTest_73301522.jpg,FER2013
data\dataSources\fer2013\angry\PrivateTest_16345756.jpg,PrivateTest_16345756_angry_FER2013,angry,PrivateTest_16345756.jpg,FER2013
data\dataSources\fer2013\angry\Training_71083488.jpg,Training_71083488_angry_FER2013,angry,Training_71083488.jpg,FER2013
data\dataSources\fer2013\angry\Training_57122674.jpg,Training_57122674_angry_FER2013,angry,Training_57122674.jpg,FER2013
data\dataSources\fer2013\angry\Training_44463995.jpg,Training_44463995_angry_FER2013,angry,Training_44463995.jpg,FER2013
data\dataSources\fer2013\angry\PrivateTest_51610150.jpg,PrivateTest_51610150_angry_FER2013,angry,PrivateTest_51610150.jpg,FER2013
data\dataSources\fer2013\angry\Training_98893110.jpg,Training_98893110_angry_FER2013,angry,Training_98893110.jpg,FER2013
data\dataSources\fer2013\angry\PrivateTest_9877914.jpg,PrivateTest_9877914_angry_FER2013,angry,PrivateTest_9877914.jpg,FER2013
data\dataSources\fer2013\angry\Training_68186609.jpg,Training_68186609_angry_FER2013,angry,Training_68186609.jpg,FER2013
data\dataSources\fer2013\angry\Training_17526342.jpg,Training_17526342_angry_FER2013,angry,Training_17526342.jpg,FER2013
data\dataSources\fer2013\angry\Training_33295837.jpg,Training_33295837_angry_FER2013,angry,Training_33295837.jpg,FER2013
data\dataSources\fer2013\angry\Training_92726835.jpg,Training_92726835_angry_FER2013,angry,Training_92726835.jpg,FER2013
data\dataSources\fer2013\angry\Training_90836932.jpg,Training_90836932_angry_FER2013,angry,Training_90836932.jpg,FER2013
data\dataSources\fer2013\angry\PrivateTest_70570336.jpg,PrivateTest_70570336_angry_FER2013,angry,PrivateTest_70570336.jpg,FER2013
data\dataSources\fer2013\angry\Training_32571770.jpg,Training_32571770_angry_FER2013,angry,Training_32571770.jpg,FER2013
data\dataSources\fer2013\angry\PrivateTest_57176772.jpg,PrivateTest_57176772_angry_FER2013,angry,PrivateTest_57176772.jpg,FER2013
data\dataSources\fer2013\angry\Training_32153813.jpg,Training_32153813_angry_FER2013,angry,Training_32153813.jpg,FER2013
data\dataSources\fer2013\angry\Training_58260888.jpg,Training_58260888_angry_FER2013,angry,Training_58260888.jpg,FER2013
data\dataSources\fer2013\angry\Training_57132167.jpg,Training_57132167_angry_FER2013,angry,Training_57132167.jpg,FER2013
data\dataSources\fer2013\angry\Training_92476417.jpg,Training_92476417_angry_FER2013,angry,Training_92476417.jpg,FER2013
data\dataSources\fer2013\angry\Training_95464158.jpg,Training_95464158_angry_FER2013,angry,Training_95464158.jpg,FER2013
data\dataSources\fer2013\angry\Training_66594006.jpg,Training_66594006_angry_FER2013,angry,Training_66594006.jpg,FER2013
data\dataSources\fer2013\angry\Training_71550663.jpg,Training_71550663_angry_FER2013,angry,Training_71550663.jpg,FER2013
data\dataSources\fer2013\angry\PublicTest_3168890.jpg,PublicTest_3168890_angry_FER2013,angry,PublicTest_3168890.jpg,FER2013
data\dataSources\fer2013\angry\Training_37408641.jpg,Training_37408641_angry_FER2013,angry,Training_37408641.jpg,FER2013
data\dataSources\fer2013\angry\Training_30116181.jpg,Training_30116181_angry_FER2013,angry,Training_30116181.jpg,FER2013
data\dataSources\fer2013\angry\PrivateTest_25332527.jpg,PrivateTest_25332527_angry_FER2013,angry,PrivateTest_25332527.jpg,FER2013
data\dataSources\fer2013\angry\Training_43586282.jpg,Training_43586282_angry_FER2013,angry,Training_43586282.jpg,FER2013
data\dataSources\fer2013\angry\Training_26257159.jpg,Training_26257159_angry_FER2013,angry,Training_26257159.jpg,FER2013
data\dataSources\fer2013\angry\Training_37836621.jpg,Training_37836621_angry_FER2013,angry,Training_37836621.jpg,FER2013
data\dataSources\fer2013\angry\Training_27860978.jpg,Training_27860978_angry_FER2013,angry,Training_27860978.jpg,FER2013
data\dataSources\fer2013\angry\Training_5136276.jpg,Training_5136276_angry_FER2013,angry,Training_5136276.jpg,FER2013
data\dataSources\fer2013\angry\Training_40214128.jpg,Training_40214128_angry_FER2013,angry,Training_40214128.jpg,FER2013
data\dataSources\fer2013\angry\PublicTest_95083562.jpg,PublicTest_95083562_angry_FER2013,angry,PublicTest_95083562.jpg,FER2013
data\dataSources\fer2013\angry\Training_49536798.jpg,Training_49536798_angry_FER2013,angry,Training_49536798.jpg,FER2013
data\dataSources\fer2013\angry\Training_17825044.jpg,Training_17825044_angry_FER2013,angry,Training_17825044.jpg,FER2013
data\dataSources\fer2013\angry\Training_41601598.jpg,Training_41601598_angry_FER2013,angry,Training_41601598.jpg,FER2013
data\dataSources\fer2013\angry\Training_36898065.jpg,Training_36898065_angry_FER2013,angry,Training_36898065.jpg,FER2013
data\dataSources\fer2013\angry\PrivateTest_68356234.jpg,PrivateTest_68356234_angry_FER2013,angry,PrivateTest_68356234.jpg,FER2013
data\dataSources\fer2013\angry\Training_95134720.jpg,Training_95134720_angry_FER2013,angry,Training_95134720.jpg,FER2013
data\dataSources\fer2013\angry\Training_51379605.jpg,Training_51379605_angry_FER2013,angry,Training_51379605.jpg,FER2013
data\dataSources\fer2013\angry\PublicTest_91502575.jpg,PublicTest_91502575_angry_FER2013,angry,PublicTest_91502575.jpg,FER2013
data\dataSources\fer2013\angry\Training_44898129.jpg,Training_44898129_angry_FER2013,angry,Training_44898129.jpg,FER2013
data\dataSources\fer2013\angry\Training_79570529.jpg,Training_79570529_angry_FER2013,angry,Training_79570529.jpg,FER2013
data\dataSources\fer2013\angry\Training_40142266.jpg,Training_40142266_angry_FER2013,angry,Training_40142266.jpg,FER2013
data\dataSources\fer2013\angry\Training_32639374.jpg,Training_32639374_angry_FER2013,angry,Training_32639374.jpg,FER2013
data\dataSources\fer2013\angry\Training_62788518.jpg,Training_62788518_angry_FER2013,angry,Training_62788518.jpg,FER2013
data\dataSources\fer2013\angry\Training_58967274.jpg,Training_58967274_angry_FER2013,angry,Training_58967274.jpg,FER2013
data\dataSources\fer2013\angry\Training_9436506.jpg,Training_9436506_angry_FER2013,angry,Training_9436506.jpg,FER2013
data\dataSources\fer2013\angry\PrivateTest_90197248.jpg,PrivateTest_90197248_angry_FER2013,angry,PrivateTest_90197248.jpg,FER2013
data\dataSources\fer2013\angry\Training_13917123.jpg,Training_13917123_angry_FER2013,angry,Training_13917123.jpg,FER2013
data\dataSources\fer2013\angry\Training_92146389.jpg,Training_92146389_angry_FER2013,angry,Training_92146389.jpg,FER2013
data\dataSources\fer2013\angry\Training_15127879.jpg,Training_15127879_angry_FER2013,angry,Training_15127879.jpg,FER2013
data\dataSources\fer2013\angry\Training_93872864.jpg,Training_93872864_angry_FER2013,angry,Training_93872864.jpg,FER2013
data\dataSources\fer2013\angry\PublicTest_54146920.jpg,PublicTest_54146920_angry_FER2013,angry,PublicTest_54146920.jpg,FER2013
data\dataSources\fer2013\angry\Training_13521344.jpg,Training_13521344_angry_FER2013,angry,Training_13521344.jpg,FER2013
data\dataSources\fer2013\angry\Training_59755019.jpg,Training_59755019_angry_FER2013,angry,Training_59755019.jpg,FER2013
data\dataSources\fer2013\angry\Training_54195589.jpg,Training_54195589_angry_FER2013,angry,Training_54195589.jpg,FER2013
data\dataSources\fer2013\angry\Training_25815231.jpg,Training_25815231_angry_FER2013,angry,Training_25815231.jpg,FER2013
data\dataSources\fer2013\angry\Training_82625912.jpg,Training_82625912_angry_FER2013,angry,Training_82625912.jpg,FER2013
data\dataSources\fer2013\angry\Training_29066246.jpg,Training_29066246_angry_FER2013,angry,Training_29066246.jpg,FER2013
data\dataSources\fer2013\angry\Training_4049018.jpg,Training_4049018_angry_FER2013,angry,Training_4049018.jpg,FER2013
data\dataSources\fer2013\angry\Training_27475992.jpg,Training_27475992_angry_FER2013,angry,Training_27475992.jpg,FER2013
data\dataSources\fer2013\angry\Training_71049417.jpg,Training_71049417_angry_FER2013,angry,Training_71049417.jpg,FER2013
data\dataSources\fer2013\angry\PublicTest_63705954.jpg,PublicTest_63705954_angry_FER2013,angry,PublicTest_63705954.jpg,FER2013
data\dataSources\fer2013\angry\Training_96341863.jpg,Training_96341863_angry_FER2013,angry,Training_96341863.jpg,FER2013
data\dataSources\fer2013\angry\Training_47686150.jpg,Training_47686150_angry_FER2013,angry,Training_47686150.jpg,FER2013
data\dataSources\fer2013\angry\Training_19568389.jpg,Training_19568389_angry_FER2013,angry,Training_19568389.jpg,FER2013
data\dataSources\fer2013\angry\Training_85847931.jpg,Training_85847931_angry_FER2013,angry,Training_85847931.jpg,FER2013
data\dataSources\fer2013\angry\Training_22083557.jpg,Training_22083557_angry_FER2013,angry,Training_22083557.jpg,FER2013
data\dataSources\fer2013\angry\Training_20583731.jpg,Training_20583731_angry_FER2013,angry,Training_20583731.jpg,FER2013
data\dataSources\fer2013\angry\Training_65936529.jpg,Training_65936529_angry_FER2013,angry,Training_65936529.jpg,FER2013
data\dataSources\fer2013\angry\PublicTest_67146017.jpg,PublicTest_67146017_angry_FER2013,angry,PublicTest_67146017.jpg,FER2013
data\dataSources\fer2013\angry\PublicTest_96557391.jpg,PublicTest_96557391_angry_FER2013,angry,PublicTest_96557391.jpg,FER2013
data\dataSources\fer2013\angry\Training_9294862.jpg,Training_9294862_angry_FER2013,angry,Training_9294862.jpg,FER2013
data\dataSources\fer2013\angry\Training_50437183.jpg,Training_50437183_angry_FER2013,angry,Training_50437183.jpg,FER2013
data\dataSources\fer2013\angry\PrivateTest_90059936.jpg,PrivateTest_90059936_angry_FER2013,angry,PrivateTest_90059936.jpg,FER2013
data\dataSources\fer2013\angry\PrivateTest_50964645.jpg,PrivateTest_50964645_angry_FER2013,angry,PrivateTest_50964645.jpg,FER2013
data\dataSources\fer2013\angry\Training_88051794.jpg,Training_88051794_angry_FER2013,angry,Training_88051794.jpg,FER2013
data\dataSources\fer2013\angry\Training_72631670.jpg,Training_72631670_angry_FER2013,angry,Training_72631670.jpg,FER2013
data\dataSources\fer2013\angry\PrivateTest_22908984.jpg,PrivateTest_22908984_angry_FER2013,angry,PrivateTest_22908984.jpg,FER2013
data\dataSources\fer2013\angry\Training_63427092.jpg,Training_63427092_angry_FER2013,angry,Training_63427092.jpg,FER2013
data\dataSources\fer2013\angry\Training_60867567.jpg,Training_60867567_angry_FER2013,angry,Training_60867567.jpg,FER2013
data\dataSources\fer2013\angry\Training_38455066.jpg,Training_38455066_angry_FER2013,angry,Training_38455066.jpg,FER2013
data\dataSources\fer2013\angry\Training_3390828.jpg,Training_3390828_angry_FER2013,angry,Training_3390828.jpg,FER2013
data\dataSources\fer2013\angry\Training_67261513.jpg,Training_67261513_angry_FER2013,angry,Training_67261513.jpg,FER2013
data\dataSources\fer2013\angry\Training_48130684.jpg,Training_48130684_angry_FER2013,angry,Training_48130684.jpg,FER2013
data\dataSources\fer2013\angry\Training_52126501.jpg,Training_52126501_angry_FER2013,angry,Training_52126501.jpg,FER2013
data\dataSources\fer2013\angry\Training_80336100.jpg,Training_80336100_angry_FER2013,angry,Training_80336100.jpg,FER2013
data\dataSources\fer2013\angry\PrivateTest_4133015.jpg,PrivateTest_4133015_angry_FER2013,angry,PrivateTest_4133015.jpg,FER2013
data\dataSources\fer2013\angry\PublicTest_43316380.jpg,PublicTest_43316380_angry_FER2013,angry,PublicTest_43316380.jpg,FER2013
data\dataSources\fer2013\angry\PrivateTest_68333170.jpg,PrivateTest_68333170_angry_FER2013,angry,PrivateTest_68333170.jpg,FER2013
data\dataSources\fer2013\angry\PublicTest_1355981.jpg,PublicTest_1355981_angry_FER2013,angry,PublicTest_1355981.jpg,FER2013
data\dataSources\fer2013\angry\Training_81458288.jpg,Training_81458288_angry_FER2013,angry,Training_81458288.jpg,FER2013
data\dataSources\fer2013\angry\Training_86008763.jpg,Training_86008763_angry_FER2013,angry,Training_86008763.jpg,FER2013
data\dataSources\fer2013\angry\Training_30181836.jpg,Training_30181836_angry_FER2013,angry,Training_30181836.jpg,FER2013
data\dataSources\fer2013\angry\Training_36998609.jpg,Training_36998609_angry_FER2013,angry,Training_36998609.jpg,FER2013
data\dataSources\fer2013\angry\Training_30410150.jpg,Training_30410150_angry_FER2013,angry,Training_30410150.jpg,FER2013
data\dataSources\fer2013\angry\Training_980394.jpg,Training_980394_angry_FER2013,angry,Training_980394.jpg,FER2013
data\dataSources\fer2013\angry\Training_64706269.jpg,Training_64706269_angry_FER2013,angry,Training_64706269.jpg,FER2013
data\dataSources\fer2013\angry\Training_26298130.jpg,Training_26298130_angry_FER2013,angry,Training_26298130.jpg,FER2013
data\dataSources\fer2013\angry\Training_58952832.jpg,Training_58952832_angry_FER2013,angry,Training_58952832.jpg,FER2013
data\dataSources\fer2013\angry\Training_842577.jpg,Training_842577_angry_FER2013,angry,Training_842577.jpg,FER2013
data\dataSources\fer2013\angry\Training_8040228.jpg,Training_8040228_angry_FER2013,angry,Training_8040228.jpg,FER2013
data\dataSources\fer2013\angry\Training_81059518.jpg,Training_81059518_angry_FER2013,angry,Training_81059518.jpg,FER2013
data\dataSources\fer2013\angry\Training_60418832.jpg,Training_60418832_angry_FER2013,angry,Training_60418832.jpg,FER2013
data\dataSources\fer2013\angry\PrivateTest_8892314.jpg,PrivateTest_8892314_angry_FER2013,angry,PrivateTest_8892314.jpg,FER2013
data\dataSources\fer2013\angry\PublicTest_50984559.jpg,PublicTest_50984559_angry_FER2013,angry,PublicTest_50984559.jpg,FER2013
data\dataSources\fer2013\angry\Training_10345473.jpg,Training_10345473_angry_FER2013,angry,Training_10345473.jpg,FER2013
data\dataSources\fer2013\angry\Training_94921622.jpg,Training_94921622_angry_FER2013,angry,Training_94921622.jpg,FER2013
data\dataSources\fer2013\angry\PrivateTest_46256137.jpg,PrivateTest_46256137_angry_FER2013,angry,PrivateTest_46256137.jpg,FER2013
data\dataSources\fer2013\angry\Training_48385202.jpg,Training_48385202_angry_FER2013,angry,Training_48385202.jpg,FER2013
data\dataSources\fer2013\angry\Training_1705134.jpg,Training_1705134_angry_FER2013,angry,Training_1705134.jpg,FER2013
data\dataSources\fer2013\angry\Training_55978793.jpg,Training_55978793_angry_FER2013,angry,Training_55978793.jpg,FER2013
data\dataSources\fer2013\angry\Training_83913791.jpg,Training_83913791_angry_FER2013,angry,Training_83913791.jpg,FER2013
data\dataSources\fer2013\angry\PrivateTest_88826392.jpg,PrivateTest_88826392_angry_FER2013,angry,PrivateTest_88826392.jpg,FER2013
data\dataSources\fer2013\angry\Training_22039397.jpg,Training_22039397_angry_FER2013,angry,Training_22039397.jpg,FER2013
data\dataSources\fer2013\angry\Training_75201127.jpg,Training_75201127_angry_FER2013,angry,Training_75201127.jpg,FER2013
data\dataSources\fer2013\angry\Training_71571159.jpg,Training_71571159_angry_FER2013,angry,Training_71571159.jpg,FER2013
data\dataSources\fer2013\angry\PublicTest_98768812.jpg,PublicTest_98768812_angry_FER2013,angry,PublicTest_98768812.jpg,FER2013
data\dataSources\fer2013\angry\Training_28239525.jpg,Training_28239525_angry_FER2013,angry,Training_28239525.jpg,FER2013
data\dataSources\fer2013\angry\PublicTest_18058366.jpg,PublicTest_18058366_angry_FER2013,angry,PublicTest_18058366.jpg,FER2013
data\dataSources\fer2013\angry\Training_90160892.jpg,Training_90160892_angry_FER2013,angry,Training_90160892.jpg,FER2013
data\dataSources\fer2013\angry\Training_21575060.jpg,Training_21575060_angry_FER2013,angry,Training_21575060.jpg,FER2013
data\dataSources\fer2013\angry\Training_54171715.jpg,Training_54171715_angry_FER2013,angry,Training_54171715.jpg,FER2013
data\dataSources\fer2013\angry\Training_17114283.jpg,Training_17114283_angry_FER2013,angry,Training_17114283.jpg,FER2013
data\dataSources\fer2013\angry\Training_65700594.jpg,Training_65700594_angry_FER2013,angry,Training_65700594.jpg,FER2013
data\dataSources\fer2013\angry\Training_18096819.jpg,Training_18096819_angry_FER2013,angry,Training_18096819.jpg,FER2013
data\dataSources\fer2013\angry\PrivateTest_85003347.jpg,PrivateTest_85003347_angry_FER2013,angry,PrivateTest_85003347.jpg,FER2013
data\dataSources\fer2013\angry\Training_69523426.jpg,Training_69523426_angry_FER2013,angry,Training_69523426.jpg,FER2013
data\dataSources\fer2013\neutral\Training_83195153.jpg,Training_83195153_neutral_FER2013,neutral,Training_83195153.jpg,FER2013
data\dataSources\fer2013\neutral\Training_42918050.jpg,Training_42918050_neutral_FER2013,neutral,Training_42918050.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_49816149.jpg,PublicTest_49816149_neutral_FER2013,neutral,PublicTest_49816149.jpg,FER2013
data\dataSources\fer2013\neutral\Training_11838823.jpg,Training_11838823_neutral_FER2013,neutral,Training_11838823.jpg,FER2013
data\dataSources\fer2013\neutral\Training_31921878.jpg,Training_31921878_neutral_FER2013,neutral,Training_31921878.jpg,FER2013
data\dataSources\fer2013\neutral\Training_74377571.jpg,Training_74377571_neutral_FER2013,neutral,Training_74377571.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_33284059.jpg,PublicTest_33284059_neutral_FER2013,neutral,PublicTest_33284059.jpg,FER2013
data\dataSources\fer2013\neutral\Training_44006589.jpg,Training_44006589_neutral_FER2013,neutral,Training_44006589.jpg,FER2013
data\dataSources\fer2013\neutral\Training_20916082.jpg,Training_20916082_neutral_FER2013,neutral,Training_20916082.jpg,FER2013
data\dataSources\fer2013\neutral\Training_12958673.jpg,Training_12958673_neutral_FER2013,neutral,Training_12958673.jpg,FER2013
data\dataSources\fer2013\neutral\Training_11264682.jpg,Training_11264682_neutral_FER2013,neutral,Training_11264682.jpg,FER2013
data\dataSources\fer2013\neutral\Training_67303922.jpg,Training_67303922_neutral_FER2013,neutral,Training_67303922.jpg,FER2013
data\dataSources\fer2013\neutral\Training_5414012.jpg,Training_5414012_neutral_FER2013,neutral,Training_5414012.jpg,FER2013
data\dataSources\fer2013\neutral\Training_97625645.jpg,Training_97625645_neutral_FER2013,neutral,Training_97625645.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_7941510.jpg,PrivateTest_7941510_neutral_FER2013,neutral,PrivateTest_7941510.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_8008517.jpg,PrivateTest_8008517_neutral_FER2013,neutral,PrivateTest_8008517.jpg,FER2013
data\dataSources\fer2013\neutral\Training_67000199.jpg,Training_67000199_neutral_FER2013,neutral,Training_67000199.jpg,FER2013
data\dataSources\fer2013\neutral\Training_35530394.jpg,Training_35530394_neutral_FER2013,neutral,Training_35530394.jpg,FER2013
data\dataSources\fer2013\neutral\Training_77976444.jpg,Training_77976444_neutral_FER2013,neutral,Training_77976444.jpg,FER2013
data\dataSources\fer2013\neutral\Training_56537573.jpg,Training_56537573_neutral_FER2013,neutral,Training_56537573.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_50196852.jpg,PublicTest_50196852_neutral_FER2013,neutral,PublicTest_50196852.jpg,FER2013
data\dataSources\fer2013\neutral\Training_97992548.jpg,Training_97992548_neutral_FER2013,neutral,Training_97992548.jpg,FER2013
data\dataSources\fer2013\neutral\Training_64004203.jpg,Training_64004203_neutral_FER2013,neutral,Training_64004203.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_47436339.jpg,PublicTest_47436339_neutral_FER2013,neutral,PublicTest_47436339.jpg,FER2013
data\dataSources\fer2013\neutral\Training_9101348.jpg,Training_9101348_neutral_FER2013,neutral,Training_9101348.jpg,FER2013
data\dataSources\fer2013\neutral\Training_3561462.jpg,Training_3561462_neutral_FER2013,neutral,Training_3561462.jpg,FER2013
data\dataSources\fer2013\neutral\Training_47112031.jpg,Training_47112031_neutral_FER2013,neutral,Training_47112031.jpg,FER2013
data\dataSources\fer2013\neutral\Training_28079328.jpg,Training_28079328_neutral_FER2013,neutral,Training_28079328.jpg,FER2013
data\dataSources\fer2013\neutral\Training_13166352.jpg,Training_13166352_neutral_FER2013,neutral,Training_13166352.jpg,FER2013
data\dataSources\fer2013\neutral\Training_88318824.jpg,Training_88318824_neutral_FER2013,neutral,Training_88318824.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_49985118.jpg,PublicTest_49985118_neutral_FER2013,neutral,PublicTest_49985118.jpg,FER2013
data\dataSources\fer2013\neutral\Training_71527299.jpg,Training_71527299_neutral_FER2013,neutral,Training_71527299.jpg,FER2013
data\dataSources\fer2013\neutral\Training_44161322.jpg,Training_44161322_neutral_FER2013,neutral,Training_44161322.jpg,FER2013
data\dataSources\fer2013\neutral\Training_54214241.jpg,Training_54214241_neutral_FER2013,neutral,Training_54214241.jpg,FER2013
data\dataSources\fer2013\neutral\Training_87086724.jpg,Training_87086724_neutral_FER2013,neutral,Training_87086724.jpg,FER2013
data\dataSources\fer2013\neutral\Training_35458868.jpg,Training_35458868_neutral_FER2013,neutral,Training_35458868.jpg,FER2013
data\dataSources\fer2013\neutral\Training_13306740.jpg,Training_13306740_neutral_FER2013,neutral,Training_13306740.jpg,FER2013
data\dataSources\fer2013\neutral\Training_66048458.jpg,Training_66048458_neutral_FER2013,neutral,Training_66048458.jpg,FER2013
data\dataSources\fer2013\neutral\Training_87356352.jpg,Training_87356352_neutral_FER2013,neutral,Training_87356352.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_13762425.jpg,PrivateTest_13762425_neutral_FER2013,neutral,PrivateTest_13762425.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_55476858.jpg,PublicTest_55476858_neutral_FER2013,neutral,PublicTest_55476858.jpg,FER2013
data\dataSources\fer2013\neutral\Training_20748872.jpg,Training_20748872_neutral_FER2013,neutral,Training_20748872.jpg,FER2013
data\dataSources\fer2013\neutral\Training_43591169.jpg,Training_43591169_neutral_FER2013,neutral,Training_43591169.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_6939854.jpg,PublicTest_6939854_neutral_FER2013,neutral,PublicTest_6939854.jpg,FER2013
data\dataSources\fer2013\neutral\Training_25140059.jpg,Training_25140059_neutral_FER2013,neutral,Training_25140059.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_18263125.jpg,PrivateTest_18263125_neutral_FER2013,neutral,PrivateTest_18263125.jpg,FER2013
data\dataSources\fer2013\neutral\Training_76382518.jpg,Training_76382518_neutral_FER2013,neutral,Training_76382518.jpg,FER2013
data\dataSources\fer2013\neutral\Training_27840679.jpg,Training_27840679_neutral_FER2013,neutral,Training_27840679.jpg,FER2013
data\dataSources\fer2013\neutral\Training_34530650.jpg,Training_34530650_neutral_FER2013,neutral,Training_34530650.jpg,FER2013
data\dataSources\fer2013\neutral\Training_66315621.jpg,Training_66315621_neutral_FER2013,neutral,Training_66315621.jpg,FER2013
data\dataSources\fer2013\neutral\Training_30987087.jpg,Training_30987087_neutral_FER2013,neutral,Training_30987087.jpg,FER2013
data\dataSources\fer2013\neutral\Training_67362379.jpg,Training_67362379_neutral_FER2013,neutral,Training_67362379.jpg,FER2013
data\dataSources\fer2013\neutral\Training_92695184.jpg,Training_92695184_neutral_FER2013,neutral,Training_92695184.jpg,FER2013
data\dataSources\fer2013\neutral\Training_11210763.jpg,Training_11210763_neutral_FER2013,neutral,Training_11210763.jpg,FER2013
data\dataSources\fer2013\neutral\Training_69552781.jpg,Training_69552781_neutral_FER2013,neutral,Training_69552781.jpg,FER2013
data\dataSources\fer2013\neutral\Training_44950675.jpg,Training_44950675_neutral_FER2013,neutral,Training_44950675.jpg,FER2013
data\dataSources\fer2013\neutral\Training_38737103.jpg,Training_38737103_neutral_FER2013,neutral,Training_38737103.jpg,FER2013
data\dataSources\fer2013\neutral\Training_6570833.jpg,Training_6570833_neutral_FER2013,neutral,Training_6570833.jpg,FER2013
data\dataSources\fer2013\neutral\Training_99917717.jpg,Training_99917717_neutral_FER2013,neutral,Training_99917717.jpg,FER2013
data\dataSources\fer2013\neutral\Training_97415939.jpg,Training_97415939_neutral_FER2013,neutral,Training_97415939.jpg,FER2013
data\dataSources\fer2013\neutral\Training_88917825.jpg,Training_88917825_neutral_FER2013,neutral,Training_88917825.jpg,FER2013
data\dataSources\fer2013\neutral\Training_87054946.jpg,Training_87054946_neutral_FER2013,neutral,Training_87054946.jpg,FER2013
data\dataSources\fer2013\neutral\Training_10570800.jpg,Training_10570800_neutral_FER2013,neutral,Training_10570800.jpg,FER2013
data\dataSources\fer2013\neutral\Training_59254561.jpg,Training_59254561_neutral_FER2013,neutral,Training_59254561.jpg,FER2013
data\dataSources\fer2013\neutral\Training_53577073.jpg,Training_53577073_neutral_FER2013,neutral,Training_53577073.jpg,FER2013
data\dataSources\fer2013\neutral\Training_14191468.jpg,Training_14191468_neutral_FER2013,neutral,Training_14191468.jpg,FER2013
data\dataSources\fer2013\neutral\Training_68423650.jpg,Training_68423650_neutral_FER2013,neutral,Training_68423650.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_95879410.jpg,PrivateTest_95879410_neutral_FER2013,neutral,PrivateTest_95879410.jpg,FER2013
data\dataSources\fer2013\neutral\Training_89992777.jpg,Training_89992777_neutral_FER2013,neutral,Training_89992777.jpg,FER2013
data\dataSources\fer2013\neutral\Training_60189562.jpg,Training_60189562_neutral_FER2013,neutral,Training_60189562.jpg,FER2013
data\dataSources\fer2013\neutral\Training_87943242.jpg,Training_87943242_neutral_FER2013,neutral,Training_87943242.jpg,FER2013
data\dataSources\fer2013\neutral\Training_15086373.jpg,Training_15086373_neutral_FER2013,neutral,Training_15086373.jpg,FER2013
data\dataSources\fer2013\neutral\Training_17733154.jpg,Training_17733154_neutral_FER2013,neutral,Training_17733154.jpg,FER2013
