Path,Label,Name
data\cleanedData\angry\PublicTest_28247215.jpg,angry,PublicTest_28247215.jpg
data\augmentation\con1_44_PublicTest_28247215_jpg.jpg,angry,con1_44_PublicTest_28247215_jpg.jpg
data\augmentation\flip0_col0_8_rot-26_sha1_01_bri1_01_no1_25_con0_81_PublicTest_28247215_jpg.jpg,angry,flip0_col0_8_rot-26_sha1_01_bri1_01_no1_25_con0_81_PublicTest_28247215_jpg.jpg
data\cleanedData\angry\Training_5253415.jpg,angry,Training_5253415.jpg
data\augmentation\col0_77_sha1_34_flip0_rot-18_no1_05_con0_94_bri1_48_Training_5253415_jpg.jpg,angry,col0_77_sha1_34_flip0_rot-18_no1_05_con0_94_bri1_48_Training_5253415_jpg.jpg
data\augmentation\flip0_no1_37_con0_56_rot12_col0_94_sha1_03_bri0_62_Training_5253415_jpg.jpg,angry,flip0_no1_37_con0_56_rot12_col0_94_sha1_03_bri0_62_Training_5253415_jpg.jpg
data\cleanedData\angry\PrivateTest_93613500.jpg,angry,PrivateTest_93613500.jpg
data\augmentation\flip0_bri1_19_col1_5_con0_83_sha1_17_no1_32_PrivateTest_93613500_jpg.jpg,angry,flip0_bri1_19_col1_5_con0_83_sha1_17_no1_32_PrivateTest_93613500_jpg.jpg
data\augmentation\con1_09_rot-29_PrivateTest_93613500_jpg.jpg,angry,con1_09_rot-29_PrivateTest_93613500_jpg.jpg
data\cleanedData\angry\PublicTest_89957354.jpg,angry,PublicTest_89957354.jpg
data\augmentation\con0_54_rot-12_PublicTest_89957354_jpg.jpg,angry,con0_54_rot-12_PublicTest_89957354_jpg.jpg
data\augmentation\flip0_no0_69_rot-5_bri0_93_con1_35_sha1_17_col0_9_PublicTest_89957354_jpg.jpg,angry,flip0_no0_69_rot-5_bri0_93_con1_35_sha1_17_col0_9_PublicTest_89957354_jpg.jpg
data\cleanedData\angry\PublicTest_22423869.jpg,angry,PublicTest_22423869.jpg
data\augmentation\bri1_17_PublicTest_22423869_jpg.jpg,angry,bri1_17_PublicTest_22423869_jpg.jpg
data\augmentation\flip0_PublicTest_22423869_jpg.jpg,angry,flip0_PublicTest_22423869_jpg.jpg
data\cleanedData\angry\PrivateTest_66705645.jpg,angry,PrivateTest_66705645.jpg
data\augmentation\no0_62_rot-11_PrivateTest_66705645_jpg.jpg,angry,no0_62_rot-11_PrivateTest_66705645_jpg.jpg
data\augmentation\flip0_rot27_col1_0_con0_95_bri0_66_no1_14_sha0_91_PrivateTest_66705645_jpg.jpg,angry,flip0_rot27_col1_0_con0_95_bri0_66_no1_14_sha0_91_PrivateTest_66705645_jpg.jpg
data\cleanedData\angry\PublicTest_65467730.jpg,angry,PublicTest_65467730.jpg
data\augmentation\sha1_34_bri0_71_col1_27_no0_56_flip0_PublicTest_65467730_jpg.jpg,angry,sha1_34_bri0_71_col1_27_no0_56_flip0_PublicTest_65467730_jpg.jpg
data\augmentation\con0_94_no1_07_sha1_46_flip0_rot-28_col1_32_bri0_65_PublicTest_65467730_jpg.jpg,angry,con0_94_no1_07_sha1_46_flip0_rot-28_col1_32_bri0_65_PublicTest_65467730_jpg.jpg
data\cleanedData\angry\Training_92146389.jpg,angry,Training_92146389.jpg
data\augmentation\col0_7_bri1_22_rot-24_no1_15_con0_75_sha0_59_Training_92146389_jpg.jpg,angry,col0_7_bri1_22_rot-24_no1_15_con0_75_sha0_59_Training_92146389_jpg.jpg
data\augmentation\rot-28_sha1_29_no1_14_bri1_12_col1_03_Training_92146389_jpg.jpg,angry,rot-28_sha1_29_no1_14_bri1_12_col1_03_Training_92146389_jpg.jpg
data\cleanedData\angry\Training_17526951.jpg,angry,Training_17526951.jpg
data\augmentation\sha0_76_bri1_38_rot16_flip0_no1_02_col1_29_Training_17526951_jpg.jpg,angry,sha0_76_bri1_38_rot16_flip0_no1_02_col1_29_Training_17526951_jpg.jpg
data\augmentation\col0_54_no0_72_flip0_sha1_09_bri1_49_rot-7_con1_39_Training_17526951_jpg.jpg,angry,col0_54_no0_72_flip0_sha1_09_bri1_49_rot-7_con1_39_Training_17526951_jpg.jpg
data\cleanedData\angry\Training_71282551.jpg,angry,Training_71282551.jpg
data\augmentation\rot-8_sha1_41_no1_41_flip0_col1_22_bri0_92_con0_71_Training_71282551_jpg.jpg,angry,rot-8_sha1_41_no1_41_flip0_col1_22_bri0_92_con0_71_Training_71282551_jpg.jpg
data\augmentation\col0_85_bri1_28_rot16_no1_45_sha1_38_Training_71282551_jpg.jpg,angry,col0_85_bri1_28_rot16_no1_45_sha1_38_Training_71282551_jpg.jpg
data\cleanedData\angry\Training_35261572.jpg,angry,Training_35261572.jpg
data\augmentation\col1_05_con0_58_sha0_58_bri1_46_rot-4_no1_03_flip0_Training_35261572_jpg.jpg,angry,col1_05_con0_58_sha0_58_bri1_46_rot-4_no1_03_flip0_Training_35261572_jpg.jpg
data\augmentation\con1_0_flip0_Training_35261572_jpg.jpg,angry,con1_0_flip0_Training_35261572_jpg.jpg
data\cleanedData\angry\Training_34978535.jpg,angry,Training_34978535.jpg
data\augmentation\rot14_con1_34_flip0_bri1_24_no0_64_col1_22_sha1_32_Training_34978535_jpg.jpg,angry,rot14_con1_34_flip0_bri1_24_no0_64_col1_22_sha1_32_Training_34978535_jpg.jpg
data\augmentation\no0_96_rot-9_con0_79_sha0_82_Training_34978535_jpg.jpg,angry,no0_96_rot-9_con0_79_sha0_82_Training_34978535_jpg.jpg
data\cleanedData\angry\Training_2775035.jpg,angry,Training_2775035.jpg
data\augmentation\bri0_55_flip0_col0_99_no1_12_rot19_sha1_21_Training_2775035_jpg.jpg,angry,bri0_55_flip0_col0_99_no1_12_rot19_sha1_21_Training_2775035_jpg.jpg
data\augmentation\bri1_47_rot22_col1_34_flip0_con1_49_Training_2775035_jpg.jpg,angry,bri1_47_rot22_col1_34_flip0_con1_49_Training_2775035_jpg.jpg
data\cleanedData\angry\PrivateTest_62257937.jpg,angry,PrivateTest_62257937.jpg
data\augmentation\bri1_13_col0_95_no1_27_PrivateTest_62257937_jpg.jpg,angry,bri1_13_col0_95_no1_27_PrivateTest_62257937_jpg.jpg
data\augmentation\con1_11_PrivateTest_62257937_jpg.jpg,angry,con1_11_PrivateTest_62257937_jpg.jpg
data\cleanedData\angry\Training_70232800.jpg,angry,Training_70232800.jpg
data\augmentation\bri0_59_col0_82_no1_22_con0_53_flip0_sha1_17_Training_70232800_jpg.jpg,angry,bri0_59_col0_82_no1_22_con0_53_flip0_sha1_17_Training_70232800_jpg.jpg
data\augmentation\bri1_01_flip0_sha0_67_con1_11_col1_12_Training_70232800_jpg.jpg,angry,bri1_01_flip0_sha0_67_con1_11_col1_12_Training_70232800_jpg.jpg
data\cleanedData\angry\Training_99847717.jpg,angry,Training_99847717.jpg
data\augmentation\sha0_61_bri1_35_no1_05_rot-14_flip0_col0_97_Training_99847717_jpg.jpg,angry,sha0_61_bri1_35_no1_05_rot-14_flip0_col0_97_Training_99847717_jpg.jpg
data\augmentation\sha1_25_con1_06_bri0_73_flip0_no1_09_rot-27_Training_99847717_jpg.jpg,angry,sha1_25_con1_06_bri0_73_flip0_no1_09_rot-27_Training_99847717_jpg.jpg
data\cleanedData\angry\Training_75439466.jpg,angry,Training_75439466.jpg
data\augmentation\con0_59_Training_75439466_jpg.jpg,angry,con0_59_Training_75439466_jpg.jpg
data\augmentation\bri1_27_flip0_con0_84_Training_75439466_jpg.jpg,angry,bri1_27_flip0_con0_84_Training_75439466_jpg.jpg
data\cleanedData\angry\Training_94952701.jpg,angry,Training_94952701.jpg
data\augmentation\con1_35_rot-12_no1_03_Training_94952701_jpg.jpg,angry,con1_35_rot-12_no1_03_Training_94952701_jpg.jpg
data\augmentation\sha1_02_no0_58_rot28_con1_49_flip0_Training_94952701_jpg.jpg,angry,sha1_02_no0_58_rot28_con1_49_flip0_Training_94952701_jpg.jpg
data\cleanedData\angry\PrivateTest_94363717.jpg,angry,PrivateTest_94363717.jpg
data\augmentation\sha1_01_PrivateTest_94363717_jpg.jpg,angry,sha1_01_PrivateTest_94363717_jpg.jpg
data\augmentation\no0_6_con0_94_sha0_68_flip0_rot-16_bri1_13_col1_32_PrivateTest_94363717_jpg.jpg,angry,no0_6_con0_94_sha0_68_flip0_rot-16_bri1_13_col1_32_PrivateTest_94363717_jpg.jpg
data\cleanedData\angry\Training_47532195.jpg,angry,Training_47532195.jpg
data\augmentation\flip0_rot7_Training_47532195_jpg.jpg,angry,flip0_rot7_Training_47532195_jpg.jpg
data\augmentation\bri1_15_flip0_no0_57_Training_47532195_jpg.jpg,angry,bri1_15_flip0_no0_57_Training_47532195_jpg.jpg
data\cleanedData\angry\Training_4154737.jpg,angry,Training_4154737.jpg
data\augmentation\con0_99_no0_5_col0_61_rot-14_flip0_bri0_75_Training_4154737_jpg.jpg,angry,con0_99_no0_5_col0_61_rot-14_flip0_bri0_75_Training_4154737_jpg.jpg
data\augmentation\sha0_88_flip0_rot-7_no1_43_con1_44_Training_4154737_jpg.jpg,angry,sha0_88_flip0_rot-7_no1_43_con1_44_Training_4154737_jpg.jpg
data\cleanedData\angry\Training_26212740.jpg,angry,Training_26212740.jpg
data\augmentation\rot-8_bri1_0_no0_56_Training_26212740_jpg.jpg,angry,rot-8_bri1_0_no0_56_Training_26212740_jpg.jpg
data\augmentation\flip0_col0_54_con1_09_no1_22_bri0_59_Training_26212740_jpg.jpg,angry,flip0_col0_54_con1_09_no1_22_bri0_59_Training_26212740_jpg.jpg
data\cleanedData\angry\PublicTest_65239729.jpg,angry,PublicTest_65239729.jpg
data\augmentation\bri1_3_col1_32_con0_89_sha1_34_no1_37_rot11_flip0_PublicTest_65239729_jpg.jpg,angry,bri1_3_col1_32_con0_89_sha1_34_no1_37_rot11_flip0_PublicTest_65239729_jpg.jpg
data\augmentation\no0_6_rot20_sha0_85_bri0_62_con1_41_flip0_col1_27_PublicTest_65239729_jpg.jpg,angry,no0_6_rot20_sha0_85_bri0_62_con1_41_flip0_col1_27_PublicTest_65239729_jpg.jpg
data\cleanedData\angry\Training_80928400.jpg,angry,Training_80928400.jpg
data\augmentation\no1_05_Training_80928400_jpg.jpg,angry,no1_05_Training_80928400_jpg.jpg
data\augmentation\no1_47_flip0_con1_46_sha0_96_Training_80928400_jpg.jpg,angry,no1_47_flip0_con1_46_sha0_96_Training_80928400_jpg.jpg
data\cleanedData\angry\Training_31224947.jpg,angry,Training_31224947.jpg
data\augmentation\bri0_53_no1_12_flip0_rot21_Training_31224947_jpg.jpg,angry,bri0_53_no1_12_flip0_rot21_Training_31224947_jpg.jpg
data\augmentation\no1_08_Training_31224947_jpg.jpg,angry,no1_08_Training_31224947_jpg.jpg
data\cleanedData\angry\Training_7363295.jpg,angry,Training_7363295.jpg
data\augmentation\con0_97_bri0_68_flip0_Training_7363295_jpg.jpg,angry,con0_97_bri0_68_flip0_Training_7363295_jpg.jpg
data\augmentation\flip0_no1_01_sha0_93_col1_34_Training_7363295_jpg.jpg,angry,flip0_no1_01_sha0_93_col1_34_Training_7363295_jpg.jpg
data\cleanedData\angry\Training_71064297.jpg,angry,Training_71064297.jpg
data\augmentation\flip0_rot-28_con1_13_no0_95_col0_55_sha1_48_Training_71064297_jpg.jpg,angry,flip0_rot-28_con1_13_no0_95_col0_55_sha1_48_Training_71064297_jpg.jpg
data\augmentation\con1_24_rot-26_bri1_14_no1_1_flip0_col0_95_Training_71064297_jpg.jpg,angry,con1_24_rot-26_bri1_14_no1_1_flip0_col0_95_Training_71064297_jpg.jpg
data\cleanedData\angry\PrivateTest_93463858.jpg,angry,PrivateTest_93463858.jpg
data\augmentation\flip0_col0_8_rot-17_bri1_17_con1_26_no1_26_PrivateTest_93463858_jpg.jpg,angry,flip0_col0_8_rot-17_bri1_17_con1_26_no1_26_PrivateTest_93463858_jpg.jpg
data\augmentation\rot8_flip0_no1_27_bri0_77_con1_44_sha1_09_col0_63_PrivateTest_93463858_jpg.jpg,angry,rot8_flip0_no1_27_bri0_77_con1_44_sha1_09_col0_63_PrivateTest_93463858_jpg.jpg
data\cleanedData\angry\PrivateTest_99901650.jpg,angry,PrivateTest_99901650.jpg
data\augmentation\rot-14_flip0_sha1_48_PrivateTest_99901650_jpg.jpg,angry,rot-14_flip0_sha1_48_PrivateTest_99901650_jpg.jpg
data\augmentation\col1_1_PrivateTest_99901650_jpg.jpg,angry,col1_1_PrivateTest_99901650_jpg.jpg
data\cleanedData\angry\Training_27546957.jpg,angry,Training_27546957.jpg
data\augmentation\con0_62_Training_27546957_jpg.jpg,angry,con0_62_Training_27546957_jpg.jpg
data\augmentation\rot-18_bri0_83_flip0_sha0_6_con0_54_no1_43_col1_25_Training_27546957_jpg.jpg,angry,rot-18_bri0_83_flip0_sha0_6_con0_54_no1_43_col1_25_Training_27546957_jpg.jpg
data\cleanedData\angry\Training_17902383.jpg,angry,Training_17902383.jpg
data\augmentation\con0_99_Training_17902383_jpg.jpg,angry,con0_99_Training_17902383_jpg.jpg
data\augmentation\flip0_sha0_56_Training_17902383_jpg.jpg,angry,flip0_sha0_56_Training_17902383_jpg.jpg
data\cleanedData\angry\Training_596387.jpg,angry,Training_596387.jpg
data\augmentation\rot-17_bri1_21_flip0_col0_9_con1_27_Training_596387_jpg.jpg,angry,rot-17_bri1_21_flip0_col0_9_con1_27_Training_596387_jpg.jpg
data\augmentation\rot25_flip0_col1_0_con0_71_sha1_22_Training_596387_jpg.jpg,angry,rot25_flip0_col1_0_con0_71_sha1_22_Training_596387_jpg.jpg
data\cleanedData\angry\Training_78725795.jpg,angry,Training_78725795.jpg
data\augmentation\no1_02_flip0_Training_78725795_jpg.jpg,angry,no1_02_flip0_Training_78725795_jpg.jpg
data\augmentation\sha1_43_no0_69_rot-23_con1_32_flip0_bri0_5_Training_78725795_jpg.jpg,angry,sha1_43_no0_69_rot-23_con1_32_flip0_bri0_5_Training_78725795_jpg.jpg
data\cleanedData\angry\Training_64773483.jpg,angry,Training_64773483.jpg
data\augmentation\no1_32_col0_67_flip0_con0_67_Training_64773483_jpg.jpg,angry,no1_32_col0_67_flip0_con0_67_Training_64773483_jpg.jpg
data\augmentation\rot-16_sha0_56_col0_9_bri0_66_no1_04_flip0_Training_64773483_jpg.jpg,angry,rot-16_sha0_56_col0_9_bri0_66_no1_04_flip0_Training_64773483_jpg.jpg
data\cleanedData\angry\PublicTest_32720867.jpg,angry,PublicTest_32720867.jpg
data\augmentation\sha1_31_no0_9_col1_48_flip0_bri1_16_rot4_con1_37_PublicTest_32720867_jpg.jpg,angry,sha1_31_no0_9_col1_48_flip0_bri1_16_rot4_con1_37_PublicTest_32720867_jpg.jpg
data\augmentation\con1_04_PublicTest_32720867_jpg.jpg,angry,con1_04_PublicTest_32720867_jpg.jpg
data\cleanedData\angry\Training_54751348.jpg,angry,Training_54751348.jpg
data\augmentation\col1_08_bri0_72_con1_29_Training_54751348_jpg.jpg,angry,col1_08_bri0_72_con1_29_Training_54751348_jpg.jpg
data\augmentation\sha0_71_no1_11_flip0_col0_74_bri0_52_con1_14_rot-22_Training_54751348_jpg.jpg,angry,sha0_71_no1_11_flip0_col0_74_bri0_52_con1_14_rot-22_Training_54751348_jpg.jpg
data\cleanedData\angry\Training_59177525.jpg,angry,Training_59177525.jpg
data\augmentation\con1_28_col0_57_sha0_98_rot-5_Training_59177525_jpg.jpg,angry,con1_28_col0_57_sha0_98_rot-5_Training_59177525_jpg.jpg
data\augmentation\rot-29_col1_39_con1_08_bri0_94_flip0_Training_59177525_jpg.jpg,angry,rot-29_col1_39_con1_08_bri0_94_flip0_Training_59177525_jpg.jpg
data\cleanedData\angry\Training_3129430.jpg,angry,Training_3129430.jpg
data\augmentation\no1_03_flip0_Training_3129430_jpg.jpg,angry,no1_03_flip0_Training_3129430_jpg.jpg
data\augmentation\bri1_26_Training_3129430_jpg.jpg,angry,bri1_26_Training_3129430_jpg.jpg
data\cleanedData\angry\Training_19662644.jpg,angry,Training_19662644.jpg
data\augmentation\flip0_bri0_82_sha1_42_rot-23_Training_19662644_jpg.jpg,angry,flip0_bri0_82_sha1_42_rot-23_Training_19662644_jpg.jpg
data\augmentation\flip0_rot-18_no1_49_con1_01_bri0_55_sha1_48_col0_78_Training_19662644_jpg.jpg,angry,flip0_rot-18_no1_49_con1_01_bri0_55_sha1_48_col0_78_Training_19662644_jpg.jpg
data\cleanedData\angry\Training_10857340.jpg,angry,Training_10857340.jpg
data\augmentation\con1_03_sha0_94_Training_10857340_jpg.jpg,angry,con1_03_sha0_94_Training_10857340_jpg.jpg
data\augmentation\flip0_no1_34_rot-18_con1_19_sha1_27_col1_45_Training_10857340_jpg.jpg,angry,flip0_no1_34_rot-18_con1_19_sha1_27_col1_45_Training_10857340_jpg.jpg
data\cleanedData\angry\Training_29711189.jpg,angry,Training_29711189.jpg
data\augmentation\bri0_54_flip0_sha1_32_rot-6_con1_11_Training_29711189_jpg.jpg,angry,bri0_54_flip0_sha1_32_rot-6_con1_11_Training_29711189_jpg.jpg
data\augmentation\sha1_06_no1_27_rot28_con0_97_Training_29711189_jpg.jpg,angry,sha1_06_no1_27_rot28_con0_97_Training_29711189_jpg.jpg
data\cleanedData\angry\Training_87488099.jpg,angry,Training_87488099.jpg
data\augmentation\flip0_Training_87488099_jpg.jpg,angry,flip0_Training_87488099_jpg.jpg
data\augmentation\bri0_88_no1_41_sha0_75_con1_03_flip0_rot4_col0_89_Training_87488099_jpg.jpg,angry,bri0_88_no1_41_sha0_75_con1_03_flip0_rot4_col0_89_Training_87488099_jpg.jpg
data\cleanedData\angry\Training_15343190.jpg,angry,Training_15343190.jpg
data\augmentation\col1_06_bri0_85_sha0_54_no0_64_Training_15343190_jpg.jpg,angry,col1_06_bri0_85_sha0_54_no0_64_Training_15343190_jpg.jpg
data\augmentation\no0_89_con1_03_flip0_bri1_28_Training_15343190_jpg.jpg,angry,no0_89_con1_03_flip0_bri1_28_Training_15343190_jpg.jpg
data\cleanedData\angry\Training_65635338.jpg,angry,Training_65635338.jpg
data\augmentation\no1_11_sha0_61_bri0_93_rot8_col1_41_flip0_con1_36_Training_65635338_jpg.jpg,angry,no1_11_sha0_61_bri0_93_rot8_col1_41_flip0_con1_36_Training_65635338_jpg.jpg
data\augmentation\bri0_73_col1_3_con0_57_sha0_82_no0_91_Training_65635338_jpg.jpg,angry,bri0_73_col1_3_con0_57_sha0_82_no0_91_Training_65635338_jpg.jpg
data\cleanedData\angry\Training_93373048.jpg,angry,Training_93373048.jpg
data\augmentation\rot-12_col0_51_sha1_26_flip0_no1_26_con1_27_bri1_12_Training_93373048_jpg.jpg,angry,rot-12_col0_51_sha1_26_flip0_no1_26_con1_27_bri1_12_Training_93373048_jpg.jpg
data\augmentation\no0_78_con1_22_Training_93373048_jpg.jpg,angry,no0_78_con1_22_Training_93373048_jpg.jpg
data\cleanedData\angry\Training_36714256.jpg,angry,Training_36714256.jpg
data\augmentation\flip0_bri0_88_col1_19_rot11_sha0_87_no1_31_con1_16_Training_36714256_jpg.jpg,angry,flip0_bri0_88_col1_19_rot11_sha0_87_no1_31_con1_16_Training_36714256_jpg.jpg
data\augmentation\flip0_no0_95_col1_07_con0_69_bri1_17_rot-28_Training_36714256_jpg.jpg,angry,flip0_no0_95_col1_07_con0_69_bri1_17_rot-28_Training_36714256_jpg.jpg
data\cleanedData\angry\Training_26541999.jpg,angry,Training_26541999.jpg
data\augmentation\no0_61_con0_69_col1_44_rot-28_flip0_bri1_3_Training_26541999_jpg.jpg,angry,no0_61_con0_69_col1_44_rot-28_flip0_bri1_3_Training_26541999_jpg.jpg
data\augmentation\rot26_sha0_54_col1_46_flip0_con1_39_Training_26541999_jpg.jpg,angry,rot26_sha0_54_col1_46_flip0_con1_39_Training_26541999_jpg.jpg
data\cleanedData\angry\Training_84789870.jpg,angry,Training_84789870.jpg
data\augmentation\sha0_79_no1_3_flip0_con0_69_rot29_Training_84789870_jpg.jpg,angry,sha0_79_no1_3_flip0_con0_69_rot29_Training_84789870_jpg.jpg
data\augmentation\bri1_49_Training_84789870_jpg.jpg,angry,bri1_49_Training_84789870_jpg.jpg
data\cleanedData\angry\PrivateTest_68156545.jpg,angry,PrivateTest_68156545.jpg
data\augmentation\con0_72_bri1_17_sha0_72_PrivateTest_68156545_jpg.jpg,angry,con0_72_bri1_17_sha0_72_PrivateTest_68156545_jpg.jpg
data\augmentation\rot-7_flip0_PrivateTest_68156545_jpg.jpg,angry,rot-7_flip0_PrivateTest_68156545_jpg.jpg
data\cleanedData\angry\PublicTest_95625709.jpg,angry,PublicTest_95625709.jpg
data\augmentation\bri1_16_col0_94_rot2_no0_89_sha0_94_flip0_con0_74_PublicTest_95625709_jpg.jpg,angry,bri1_16_col0_94_rot2_no0_89_sha0_94_flip0_con0_74_PublicTest_95625709_jpg.jpg
data\augmentation\flip0_con1_09_rot-28_no0_79_bri1_25_sha0_67_col0_95_PublicTest_95625709_jpg.jpg,angry,flip0_con1_09_rot-28_no0_79_bri1_25_sha0_67_col0_95_PublicTest_95625709_jpg.jpg
data\cleanedData\angry\Training_30116181.jpg,angry,Training_30116181.jpg
data\augmentation\flip0_con1_06_col1_34_sha0_95_rot8_no0_87_Training_30116181_jpg.jpg,angry,flip0_con1_06_col1_34_sha0_95_rot8_no0_87_Training_30116181_jpg.jpg
data\augmentation\bri0_92_con1_23_sha0_93_rot17_col0_8_no1_48_Training_30116181_jpg.jpg,angry,bri0_92_con1_23_sha0_93_rot17_col0_8_no1_48_Training_30116181_jpg.jpg
data\cleanedData\angry\Training_86792262.jpg,angry,Training_86792262.jpg
data\augmentation\rot0_Training_86792262_jpg.jpg,angry,rot0_Training_86792262_jpg.jpg
data\augmentation\bri0_71_col1_28_flip0_sha1_07_Training_86792262_jpg.jpg,angry,bri0_71_col1_28_flip0_sha1_07_Training_86792262_jpg.jpg
data\cleanedData\angry\PrivateTest_22203098.jpg,angry,PrivateTest_22203098.jpg
data\augmentation\sha0_72_bri0_66_flip0_con1_05_PrivateTest_22203098_jpg.jpg,angry,sha0_72_bri0_66_flip0_con1_05_PrivateTest_22203098_jpg.jpg
data\augmentation\no1_12_rot4_col1_19_bri0_75_PrivateTest_22203098_jpg.jpg,angry,no1_12_rot4_col1_19_bri0_75_PrivateTest_22203098_jpg.jpg
data\cleanedData\angry\Training_18793535.jpg,angry,Training_18793535.jpg
data\augmentation\sha0_96_con1_35_no0_51_bri1_4_col0_82_rot13_Training_18793535_jpg.jpg,angry,sha0_96_con1_35_no0_51_bri1_4_col0_82_rot13_Training_18793535_jpg.jpg
data\augmentation\flip0_con0_77_no0_71_rot25_col0_7_sha0_78_Training_18793535_jpg.jpg,angry,flip0_con0_77_no0_71_rot25_col0_7_sha0_78_Training_18793535_jpg.jpg
data\cleanedData\angry\Training_98013078.jpg,angry,Training_98013078.jpg
data\augmentation\flip0_con0_98_col0_79_no0_78_Training_98013078_jpg.jpg,angry,flip0_con0_98_col0_79_no0_78_Training_98013078_jpg.jpg
data\augmentation\sha1_35_rot22_con1_06_Training_98013078_jpg.jpg,angry,sha1_35_rot22_con1_06_Training_98013078_jpg.jpg
data\cleanedData\angry\Training_14636525.jpg,angry,Training_14636525.jpg
data\augmentation\rot-30_sha1_09_col1_48_no1_42_Training_14636525_jpg.jpg,angry,rot-30_sha1_09_col1_48_no1_42_Training_14636525_jpg.jpg
data\augmentation\bri1_15_con0_51_rot-10_sha1_28_flip0_col1_19_no0_62_Training_14636525_jpg.jpg,angry,bri1_15_con0_51_rot-10_sha1_28_flip0_col1_19_no0_62_Training_14636525_jpg.jpg
data\cleanedData\angry\Training_49098272.jpg,angry,Training_49098272.jpg
data\augmentation\flip0_Training_49098272_jpg.jpg,angry,flip0_Training_49098272_jpg.jpg
data\augmentation\flip0_no1_39_Training_49098272_jpg.jpg,angry,flip0_no1_39_Training_49098272_jpg.jpg
data\cleanedData\angry\Training_75391096.jpg,angry,Training_75391096.jpg
data\augmentation\col0_95_sha1_41_flip0_con1_44_rot-2_Training_75391096_jpg.jpg,angry,col0_95_sha1_41_flip0_con1_44_rot-2_Training_75391096_jpg.jpg
data\augmentation\sha1_25_Training_75391096_jpg.jpg,angry,sha1_25_Training_75391096_jpg.jpg
data\cleanedData\angry\Training_52407046.jpg,angry,Training_52407046.jpg
data\augmentation\sha1_2_flip0_con1_16_bri0_98_no0_66_rot-25_Training_52407046_jpg.jpg,angry,sha1_2_flip0_con1_16_bri0_98_no0_66_rot-25_Training_52407046_jpg.jpg
data\augmentation\rot12_bri1_14_col1_0_flip0_con1_5_sha1_31_no0_91_Training_52407046_jpg.jpg,angry,rot12_bri1_14_col1_0_flip0_con1_5_sha1_31_no0_91_Training_52407046_jpg.jpg
data\cleanedData\angry\Training_42826768.jpg,angry,Training_42826768.jpg
data\augmentation\con1_22_col1_3_sha1_48_rot-3_Training_42826768_jpg.jpg,angry,con1_22_col1_3_sha1_48_rot-3_Training_42826768_jpg.jpg
data\augmentation\rot28_no0_84_con0_51_bri0_6_col0_69_sha1_32_flip0_Training_42826768_jpg.jpg,angry,rot28_no0_84_con0_51_bri0_6_col0_69_sha1_32_flip0_Training_42826768_jpg.jpg
data\cleanedData\angry\Training_96732479.jpg,angry,Training_96732479.jpg
data\augmentation\bri0_62_rot-16_sha1_28_Training_96732479_jpg.jpg,angry,bri0_62_rot-16_sha1_28_Training_96732479_jpg.jpg
data\augmentation\no0_77_Training_96732479_jpg.jpg,angry,no0_77_Training_96732479_jpg.jpg
data\cleanedData\angry\Training_28281464.jpg,angry,Training_28281464.jpg
data\augmentation\no0_94_bri0_51_flip0_rot20_sha1_0_con0_96_col1_16_Training_28281464_jpg.jpg,angry,no0_94_bri0_51_flip0_rot20_sha1_0_con0_96_col1_16_Training_28281464_jpg.jpg
data\augmentation\flip0_Training_28281464_jpg.jpg,angry,flip0_Training_28281464_jpg.jpg
data\cleanedData\angry\Training_6899314.jpg,angry,Training_6899314.jpg
data\augmentation\con1_11_col0_71_flip0_rot0_bri0_5_sha0_67_no1_08_Training_6899314_jpg.jpg,angry,con1_11_col0_71_flip0_rot0_bri0_5_sha0_67_no1_08_Training_6899314_jpg.jpg
data\augmentation\rot-26_bri0_69_Training_6899314_jpg.jpg,angry,rot-26_bri0_69_Training_6899314_jpg.jpg
data\cleanedData\angry\Training_81732829.jpg,angry,Training_81732829.jpg
data\augmentation\con1_48_col0_87_sha1_03_rot22_no0_71_flip0_Training_81732829_jpg.jpg,angry,con1_48_col0_87_sha1_03_rot22_no0_71_flip0_Training_81732829_jpg.jpg
data\augmentation\con1_33_flip0_sha1_31_Training_81732829_jpg.jpg,angry,con1_33_flip0_sha1_31_Training_81732829_jpg.jpg
data\cleanedData\angry\Training_23567201.jpg,angry,Training_23567201.jpg
data\augmentation\rot-20_col1_39_sha1_22_no0_63_bri1_3_Training_23567201_jpg.jpg,angry,rot-20_col1_39_sha1_22_no0_63_bri1_3_Training_23567201_jpg.jpg
data\augmentation\bri0_77_flip0_rot-24_sha1_23_no1_09_col1_33_Training_23567201_jpg.jpg,angry,bri0_77_flip0_rot-24_sha1_23_no1_09_col1_33_Training_23567201_jpg.jpg
data\cleanedData\angry\PrivateTest_59490446.jpg,angry,PrivateTest_59490446.jpg
data\augmentation\bri0_82_flip0_con1_12_sha1_44_col1_04_no1_37_PrivateTest_59490446_jpg.jpg,angry,bri0_82_flip0_con1_12_sha1_44_col1_04_no1_37_PrivateTest_59490446_jpg.jpg
data\augmentation\con1_18_col1_14_flip0_bri1_42_sha1_16_PrivateTest_59490446_jpg.jpg,angry,con1_18_col1_14_flip0_bri1_42_sha1_16_PrivateTest_59490446_jpg.jpg
data\cleanedData\angry\Training_4251184.jpg,angry,Training_4251184.jpg
