file_path,label
Dataset\train\happy\Training_18822392.jpg,happy
Dataset\train\happy\Training_18861626.jpg,happy
Dataset\train\happy\Training_18866880.jpg,happy
Dataset\train\happy\Training_18878169.jpg,happy
Dataset\train\happy\Training_18880201.jpg,happy
Dataset\train\happy\Training_18882878.jpg,happy
Dataset\train\neutral\Training_65789095.jpg,neutral
Dataset\train\neutral\Training_65792740.jpg,neutral
Dataset\train\neutral\Training_65797534.jpg,neutral
Dataset\train\neutral\Training_65823226.jpg,neutral
Dataset\train\neutral\Training_65852738.jpg,neutral
Dataset\train\neutral\Training_65857114.jpg,neutral
Dataset\train\neutral\Training_65873175.jpg,neutral
Dataset\train\neutral\Training_65884698.jpg,neutral
Dataset\train\neutral\Training_65918810.jpg,neutral
Dataset\train\neutral\Training_65937846.jpg,neutral
Dataset\train\neutral\Training_65947216.jpg,neutral
Dataset\train\neutral\Training_66048458.jpg,neutral
Dataset\train\neutral\Training_66069446.jpg,neutral
Dataset\train\neutral\Training_66115358.jpg,neutral
Dataset\train\neutral\Training_66116582.jpg,neutral
Dataset\train\neutral\Training_66155454.jpg,neutral
Dataset\train\neutral\Training_66210789.jpg,neutral
Dataset\train\neutral\Training_9088498.jpg,neutral
Dataset\train\neutral\Training_9101348.jpg,neutral
Dataset\train\neutral\Training_9109365.jpg,neutral
Dataset\train\neutral\Training_9118061.jpg,neutral
Dataset\train\neutral\Training_9146456.jpg,neutral
Dataset\train\neutral\Training_9153213.jpg,neutral
Dataset\train\neutral\Training_9154984.jpg,neutral
Dataset\train\neutral\Training_9160588.jpg,neutral
Dataset\train\neutral\Training_9177329.jpg,neutral
Dataset\train\neutral\Training_91819322.jpg,neutral
Dataset\train\neutral\Training_91863496.jpg,neutral
Dataset\train\neutral\Training_91893628.jpg,neutral
Dataset\train\neutral\Training_9192788.jpg,neutral
Dataset\train\neutral\Training_91934362.jpg,neutral
Dataset\train\neutral\Training_91954512.jpg,neutral
Dataset\train\neutral\Training_91967364.jpg,neutral
Dataset\train\neutral\Training_91985038.jpg,neutral
Dataset\train\neutral\Training_91993572.jpg,neutral
Dataset\train\neutral\Training_91993809.jpg,neutral
Dataset\train\neutral\Training_91998342.jpg,neutral
Dataset\train\neutral\Training_92010220.jpg,neutral
Dataset\train\neutral\Training_9201067.jpg,neutral
Dataset\train\neutral\Training_92030023.jpg,neutral
Dataset\train\neutral\Training_92031233.jpg,neutral
Dataset\train\neutral\Training_92036608.jpg,neutral
Dataset\train\neutral\Training_92047963.jpg,neutral
Dataset\train\neutral\Training_92057388.jpg,neutral
Dataset\train\neutral\Training_92058066.jpg,neutral
Dataset\train\neutral\Training_92060317.jpg,neutral
Dataset\train\neutral\Training_92082348.jpg,neutral
Dataset\train\neutral\Training_92084741.jpg,neutral
Dataset\train\neutral\Training_92111170.jpg,neutral
Dataset\train\neutral\Training_92112304.jpg,neutral
Dataset\train\neutral\Training_92120317.jpg,neutral
Dataset\train\neutral\Training_92137240.jpg,neutral
Dataset\train\neutral\Training_92155269.jpg,neutral
Dataset\train\neutral\Training_92181138.jpg,neutral
Dataset\train\neutral\Training_9220409.jpg,neutral
Dataset\train\neutral\Training_92217630.jpg,neutral
Dataset\train\neutral\Training_92222652.jpg,neutral
Dataset\train\neutral\Training_9222898.jpg,neutral
Dataset\train\neutral\Training_92229310.jpg,neutral
Dataset\train\neutral\Training_92234454.jpg,neutral
Dataset\train\neutral\Training_92296162.jpg,neutral
Dataset\train\neutral\Training_92297012.jpg,neutral
Dataset\train\neutral\Training_92314523.jpg,neutral
Dataset\train\neutral\Training_92325282.jpg,neutral
Dataset\train\neutral\Training_92325877.jpg,neutral
Dataset\train\neutral\Training_9233316.jpg,neutral
Dataset\train\neutral\Training_92340040.jpg,neutral
Dataset\train\neutral\Training_92347458.jpg,neutral
Dataset\train\neutral\Training_92374023.jpg,neutral
Dataset\train\neutral\Training_92392006.jpg,neutral
Dataset\train\neutral\Training_92464227.jpg,neutral
Dataset\train\neutral\Training_92465334.jpg,neutral
Dataset\train\neutral\Training_92467249.jpg,neutral
Dataset\train\neutral\Training_92477767.jpg,neutral
Dataset\train\neutral\Training_92496946.jpg,neutral
Dataset\train\neutral\Training_92498760.jpg,neutral
Dataset\train\neutral\Training_92551918.jpg,neutral
Dataset\train\neutral\Training_92597252.jpg,neutral
Dataset\train\neutral\Training_92643007.jpg,neutral
Dataset\train\neutral\Training_92645574.jpg,neutral
Dataset\train\neutral\Training_92649140.jpg,neutral
Dataset\train\neutral\Training_92659760.jpg,neutral
Dataset\train\neutral\Training_9266155.jpg,neutral
Dataset\train\neutral\Training_9269273.jpg,neutral
Dataset\train\neutral\Training_92695184.jpg,neutral
Dataset\train\neutral\Training_92711424.jpg,neutral
Dataset\train\neutral\Training_92720247.jpg,neutral
Dataset\train\neutral\Training_92732279.jpg,neutral
Dataset\train\neutral\Training_92737071.jpg,neutral
Dataset\train\neutral\Training_92740138.jpg,neutral
Dataset\train\neutral\Training_92776104.jpg,neutral
Dataset\train\neutral\Training_92783968.jpg,neutral
Dataset\train\neutral\Training_92842507.jpg,neutral
Dataset\train\neutral\Training_9286622.jpg,neutral
Dataset\train\neutral\Training_92906434.jpg,neutral
Dataset\train\neutral\Training_92910271.jpg,neutral
Dataset\train\neutral\Training_92910617.jpg,neutral
Dataset\train\neutral\Training_92944325.jpg,neutral
Dataset\train\neutral\Training_92945567.jpg,neutral
Dataset\train\neutral\Training_92945817.jpg,neutral
Dataset\train\neutral\Training_92970246.jpg,neutral
Dataset\train\neutral\Training_93002427.jpg,neutral
Dataset\train\neutral\Training_93010346.jpg,neutral
Dataset\train\neutral\Training_9301495.jpg,neutral
Dataset\train\neutral\Training_93016776.jpg,neutral
Dataset\train\neutral\Training_93023688.jpg,neutral
Dataset\train\neutral\Training_93039446.jpg,neutral
Dataset\train\neutral\Training_9304365.jpg,neutral
Dataset\train\neutral\Training_93068651.jpg,neutral
Dataset\train\neutral\Training_93080215.jpg,neutral
Dataset\train\neutral\Training_93103235.jpg,neutral
Dataset\train\neutral\Training_93114630.jpg,neutral
Dataset\train\neutral\Training_93148238.jpg,neutral
Dataset\train\neutral\Training_93177841.jpg,neutral
Dataset\train\neutral\Training_93229303.jpg,neutral
Dataset\train\neutral\Training_9323509.jpg,neutral
Dataset\train\neutral\Training_93249721.jpg,neutral
Dataset\train\neutral\Training_93295669.jpg,neutral
Dataset\train\neutral\Training_93317203.jpg,neutral
Dataset\train\neutral\Training_93338175.jpg,neutral
Dataset\train\neutral\Training_93340149.jpg,neutral
Dataset\train\neutral\Training_93345487.jpg,neutral
Dataset\train\neutral\Training_93353638.jpg,neutral
Dataset\train\neutral\Training_93356173.jpg,neutral
Dataset\train\neutral\Training_93386110.jpg,neutral
Dataset\train\neutral\Training_93396539.jpg,neutral
Dataset\train\neutral\Training_93415231.jpg,neutral
Dataset\train\neutral\Training_9345641.jpg,neutral
Dataset\train\neutral\Training_93514240.jpg,neutral
Dataset\train\neutral\Training_93514804.jpg,neutral
Dataset\train\neutral\Training_93529804.jpg,neutral
Dataset\train\neutral\Training_93561071.jpg,neutral
Dataset\train\neutral\Training_93591794.jpg,neutral
Dataset\train\neutral\Training_93614183.jpg,neutral
Dataset\train\neutral\Training_93615095.jpg,neutral
Dataset\train\neutral\Training_936543.jpg,neutral
Dataset\train\neutral\Training_93658164.jpg,neutral
Dataset\train\neutral\Training_93661656.jpg,neutral
Dataset\train\neutral\Training_93686891.jpg,neutral
Dataset\train\neutral\Training_9368966.jpg,neutral
Dataset\train\neutral\Training_93700505.jpg,neutral
Dataset\train\neutral\Training_93701188.jpg,neutral
Dataset\train\neutral\Training_93758070.jpg,neutral
Dataset\train\neutral\Training_93764593.jpg,neutral
Dataset\train\neutral\Training_93775428.jpg,neutral
Dataset\train\neutral\Training_93825091.jpg,neutral
Dataset\train\neutral\Training_9383470.jpg,neutral
Dataset\train\neutral\Training_93839688.jpg,neutral
Dataset\train\neutral\Training_93848979.jpg,neutral
Dataset\train\neutral\Training_93865180.jpg,neutral
Dataset\train\neutral\Training_93866871.jpg,neutral
Dataset\train\neutral\Training_93872957.jpg,neutral
Dataset\train\neutral\Training_93877952.jpg,neutral
Dataset\train\neutral\Training_93883729.jpg,neutral
Dataset\train\neutral\Training_93890708.jpg,neutral
Dataset\train\neutral\Training_9389350.jpg,neutral
Dataset\train\neutral\Training_93911083.jpg,neutral
Dataset\train\neutral\Training_93951116.jpg,neutral
Dataset\train\neutral\Training_93956231.jpg,neutral
Dataset\train\neutral\Training_93962532.jpg,neutral
Dataset\train\neutral\Training_93972998.jpg,neutral
Dataset\train\neutral\Training_93996981.jpg,neutral
Dataset\train\neutral\Training_93997789.jpg,neutral
Dataset\train\neutral\Training_94068281.jpg,neutral
Dataset\train\neutral\Training_94071193.jpg,neutral
Dataset\train\neutral\Training_94135970.jpg,neutral
Dataset\train\neutral\Training_94139955.jpg,neutral
Dataset\train\neutral\Training_94142246.jpg,neutral
Dataset\train\neutral\Training_94146791.jpg,neutral
Dataset\train\neutral\Training_94160022.jpg,neutral
Dataset\train\neutral\Training_94175819.jpg,neutral
Dataset\train\neutral\Training_94184686.jpg,neutral
Dataset\train\neutral\Training_94217704.jpg,neutral
Dataset\train\neutral\Training_94220541.jpg,neutral
Dataset\train\neutral\Training_94252920.jpg,neutral
Dataset\train\neutral\Training_94257884.jpg,neutral
Dataset\train\neutral\Training_94261625.jpg,neutral
Dataset\train\neutral\Training_94271931.jpg,neutral
Dataset\train\neutral\Training_94277958.jpg,neutral
Dataset\train\neutral\Training_94314499.jpg,neutral
Dataset\train\neutral\Training_94318268.jpg,neutral
Dataset\train\neutral\Training_94327357.jpg,neutral
Dataset\train\neutral\Training_94327673.jpg,neutral
Dataset\train\neutral\Training_94334291.jpg,neutral
Dataset\train\neutral\Training_94337620.jpg,neutral
Dataset\train\neutral\Training_94342256.jpg,neutral
Dataset\train\neutral\Training_94349932.jpg,neutral
Dataset\train\neutral\Training_94367966.jpg,neutral
Dataset\train\neutral\Training_94368919.jpg,neutral
Dataset\train\neutral\Training_94390206.jpg,neutral
Dataset\train\neutral\Training_94414573.jpg,neutral
Dataset\train\neutral\Training_9443885.jpg,neutral
Dataset\train\neutral\Training_94439239.jpg,neutral
Dataset\train\neutral\Training_94448962.jpg,neutral
Dataset\train\neutral\Training_94457993.jpg,neutral
Dataset\train\neutral\Training_94461940.jpg,neutral
Dataset\train\neutral\Training_94472640.jpg,neutral
Dataset\train\neutral\Training_94506205.jpg,neutral
Dataset\train\neutral\Training_94546112.jpg,neutral
Dataset\train\neutral\Training_94548979.jpg,neutral
Dataset\train\neutral\Training_94566740.jpg,neutral
Dataset\train\neutral\Training_94567512.jpg,neutral
Dataset\train\neutral\Training_94612243.jpg,neutral
Dataset\train\neutral\Training_94641979.jpg,neutral
Dataset\train\neutral\Training_94660175.jpg,neutral
Dataset\train\neutral\Training_94677574.jpg,neutral
Dataset\train\neutral\Training_94701485.jpg,neutral
Dataset\train\neutral\Training_94716682.jpg,neutral
Dataset\train\neutral\Training_94769061.jpg,neutral
Dataset\train\neutral\Training_94776967.jpg,neutral
Dataset\train\neutral\Training_94777525.jpg,neutral
Dataset\train\neutral\Training_94818000.jpg,neutral
Dataset\train\neutral\Training_94828316.jpg,neutral
Dataset\train\neutral\Training_94835141.jpg,neutral
Dataset\train\neutral\Training_94851443.jpg,neutral
Dataset\train\neutral\Training_94873629.jpg,neutral
Dataset\train\neutral\Training_94887686.jpg,neutral
Dataset\train\neutral\Training_94895479.jpg,neutral
Dataset\train\neutral\Training_94904487.jpg,neutral
Dataset\train\neutral\Training_94906511.jpg,neutral
Dataset\train\neutral\Training_949081.jpg,neutral
Dataset\train\neutral\Training_94918113.jpg,neutral
Dataset\train\neutral\Training_94941922.jpg,neutral
Dataset\train\neutral\Training_94956700.jpg,neutral
Dataset\train\neutral\Training_95005201.jpg,neutral
Dataset\train\neutral\Training_95010960.jpg,neutral
Dataset\train\neutral\Training_95025437.jpg,neutral
Dataset\train\neutral\Training_95061282.jpg,neutral
Dataset\train\neutral\Training_95070303.jpg,neutral
Dataset\train\neutral\Training_95093678.jpg,neutral
Dataset\train\neutral\Training_95102524.jpg,neutral
Dataset\train\neutral\Training_95113504.jpg,neutral
Dataset\train\neutral\Training_95145649.jpg,neutral
Dataset\train\neutral\Training_95157473.jpg,neutral
Dataset\train\neutral\Training_9519340.jpg,neutral
Dataset\train\neutral\Training_95208616.jpg,neutral
Dataset\train\neutral\Training_95221375.jpg,neutral
Dataset\train\neutral\Training_95241865.jpg,neutral
Dataset\train\neutral\Training_95270210.jpg,neutral
Dataset\train\neutral\Training_95271707.jpg,neutral
Dataset\train\neutral\Training_95286502.jpg,neutral
Dataset\train\neutral\Training_95299533.jpg,neutral
Dataset\train\neutral\Training_95304553.jpg,neutral
Dataset\train\neutral\Training_95315789.jpg,neutral
Dataset\train\neutral\Training_95335611.jpg,neutral
Dataset\train\neutral\Training_953524.jpg,neutral
Dataset\train\neutral\Training_95384406.jpg,neutral
Dataset\train\neutral\Training_9541067.jpg,neutral
Dataset\train\neutral\Training_95419069.jpg,neutral
Dataset\train\neutral\Training_95419401.jpg,neutral
Dataset\train\neutral\Training_9542846.jpg,neutral
Dataset\train\neutral\Training_954435.jpg,neutral
Dataset\train\neutral\Training_9547665.jpg,neutral
Dataset\train\neutral\Training_95531313.jpg,neutral
Dataset\train\neutral\Training_95544608.jpg,neutral
Dataset\train\neutral\Training_95565686.jpg,neutral
Dataset\train\neutral\Training_95603084.jpg,neutral
Dataset\train\neutral\Training_95644104.jpg,neutral
Dataset\train\neutral\Training_95659938.jpg,neutral
Dataset\train\neutral\Training_95715005.jpg,neutral
Dataset\train\neutral\Training_95793305.jpg,neutral
Dataset\train\neutral\Training_95802324.jpg,neutral
Dataset\train\neutral\Training_95818727.jpg,neutral
Dataset\train\neutral\Training_95832106.jpg,neutral
Dataset\train\neutral\Training_95846338.jpg,neutral
Dataset\train\neutral\Training_95849049.jpg,neutral
Dataset\train\neutral\Training_95854199.jpg,neutral
Dataset\train\neutral\Training_9585937.jpg,neutral
Dataset\train\neutral\Training_95872082.jpg,neutral
Dataset\train\neutral\Training_95927170.jpg,neutral
Dataset\train\neutral\Training_95951240.jpg,neutral
Dataset\train\neutral\Training_95952911.jpg,neutral
Dataset\train\neutral\Training_95953927.jpg,neutral
Dataset\train\neutral\Training_959639.jpg,neutral
Dataset\train\neutral\Training_96005973.jpg,neutral
Dataset\train\neutral\Training_96010101.jpg,neutral
Dataset\train\neutral\Training_9602030.jpg,neutral
Dataset\train\neutral\Training_96029507.jpg,neutral
Dataset\train\neutral\Training_96032798.jpg,neutral
Dataset\train\neutral\Training_96059763.jpg,neutral
Dataset\train\neutral\Training_96101836.jpg,neutral
Dataset\train\neutral\Training_96163603.jpg,neutral
Dataset\train\neutral\Training_9618913.jpg,neutral
Dataset\train\neutral\Training_96207763.jpg,neutral
Dataset\train\neutral\Training_96219158.jpg,neutral
Dataset\train\neutral\Training_96249610.jpg,neutral
Dataset\train\neutral\Training_96278012.jpg,neutral
Dataset\train\neutral\Training_96300488.jpg,neutral
Dataset\train\neutral\Training_96375215.jpg,neutral
Dataset\train\neutral\Training_96380102.jpg,neutral
Dataset\train\neutral\Training_96384657.jpg,neutral
Dataset\train\neutral\Training_96386808.jpg,neutral
Dataset\train\neutral\Training_96403885.jpg,neutral
Dataset\train\neutral\Training_96429554.jpg,neutral
Dataset\train\neutral\Training_964550.jpg,neutral
Dataset\train\neutral\Training_96483405.jpg,neutral
Dataset\train\neutral\Training_96513738.jpg,neutral
Dataset\train\neutral\Training_96587642.jpg,neutral
Dataset\train\neutral\Training_96596559.jpg,neutral
Dataset\train\neutral\Training_96602519.jpg,neutral
Dataset\train\neutral\Training_96641462.jpg,neutral
Dataset\train\neutral\Training_96649793.jpg,neutral
Dataset\train\neutral\Training_96653166.jpg,neutral
Dataset\train\neutral\Training_96667335.jpg,neutral
Dataset\train\neutral\Training_96674396.jpg,neutral
Dataset\train\neutral\Training_96687503.jpg,neutral
Dataset\train\neutral\Training_96739323.jpg,neutral
Dataset\train\neutral\Training_96749328.jpg,neutral
Dataset\train\neutral\Training_96770115.jpg,neutral
Dataset\train\neutral\Training_96791074.jpg,neutral
Dataset\train\neutral\Training_96825126.jpg,neutral
Dataset\train\neutral\Training_96846679.jpg,neutral
Dataset\train\neutral\Training_96851033.jpg,neutral
Dataset\train\neutral\Training_96902517.jpg,neutral
Dataset\train\neutral\Training_96926453.jpg,neutral
Dataset\train\neutral\Training_96958424.jpg,neutral
Dataset\train\neutral\Training_96959294.jpg,neutral
Dataset\train\neutral\Training_96968179.jpg,neutral
Dataset\train\neutral\Training_96980983.jpg,neutral
Dataset\train\neutral\Training_96983999.jpg,neutral
Dataset\train\neutral\Training_96997789.jpg,neutral
Dataset\train\neutral\Training_97010208.jpg,neutral
Dataset\train\neutral\Training_97021529.jpg,neutral
Dataset\train\neutral\Training_97023738.jpg,neutral
Dataset\train\neutral\Training_97056113.jpg,neutral
Dataset\train\neutral\Training_97062053.jpg,neutral
Dataset\train\neutral\Training_97066669.jpg,neutral
Dataset\train\neutral\Training_97081766.jpg,neutral
Dataset\train\neutral\Training_97091455.jpg,neutral
Dataset\train\neutral\Training_97135372.jpg,neutral
Dataset\train\neutral\Training_97184442.jpg,neutral
Dataset\train\neutral\Training_97237468.jpg,neutral
Dataset\train\neutral\Training_97237579.jpg,neutral
Dataset\train\neutral\Training_97243426.jpg,neutral
Dataset\train\neutral\Training_97251307.jpg,neutral
Dataset\train\neutral\Training_97256484.jpg,neutral
Dataset\train\neutral\Training_97267200.jpg,neutral
Dataset\train\neutral\Training_97270054.jpg,neutral
Dataset\train\neutral\Training_97295691.jpg,neutral
Dataset\train\neutral\Training_9732451.jpg,neutral
Dataset\train\neutral\Training_97345253.jpg,neutral
Dataset\train\neutral\Training_97354790.jpg,neutral
Dataset\train\neutral\Training_97372968.jpg,neutral
Dataset\train\neutral\Training_97392241.jpg,neutral
Dataset\train\neutral\Training_97415939.jpg,neutral
Dataset\train\neutral\Training_97421063.jpg,neutral
Dataset\train\neutral\Training_97436268.jpg,neutral
Dataset\train\neutral\Training_97467364.jpg,neutral
Dataset\train\neutral\Training_97472978.jpg,neutral
Dataset\train\neutral\Training_97473898.jpg,neutral
Dataset\train\neutral\Training_97483483.jpg,neutral
Dataset\train\neutral\Training_97498285.jpg,neutral
Dataset\train\neutral\Training_97512270.jpg,neutral
Dataset\train\neutral\Training_97523408.jpg,neutral
Dataset\train\neutral\Training_97526543.jpg,neutral
Dataset\train\neutral\Training_97543172.jpg,neutral
Dataset\train\neutral\Training_9756567.jpg,neutral
Dataset\train\neutral\Training_97571317.jpg,neutral
Dataset\train\neutral\Training_97574594.jpg,neutral
Dataset\train\neutral\Training_97625645.jpg,neutral
Dataset\train\neutral\Training_97696525.jpg,neutral
Dataset\train\neutral\Training_97709842.jpg,neutral
Dataset\train\neutral\Training_97715659.jpg,neutral
Dataset\train\neutral\Training_97724222.jpg,neutral
Dataset\train\neutral\Training_97730202.jpg,neutral
Dataset\train\neutral\Training_97774972.jpg,neutral
Dataset\train\neutral\Training_97808527.jpg,neutral
Dataset\train\neutral\Training_97816053.jpg,neutral
Dataset\train\neutral\Training_97816945.jpg,neutral
Dataset\train\neutral\Training_9782199.jpg,neutral
Dataset\train\neutral\Training_97840129.jpg,neutral
Dataset\train\neutral\Training_97843698.jpg,neutral
Dataset\train\neutral\Training_97875980.jpg,neutral
Dataset\train\neutral\Training_97876144.jpg,neutral
Dataset\train\neutral\Training_97880710.jpg,neutral
Dataset\train\neutral\Training_97881763.jpg,neutral
Dataset\train\neutral\Training_97904226.jpg,neutral
Dataset\train\neutral\Training_97904386.jpg,neutral
Dataset\train\neutral\Training_97921418.jpg,neutral
Dataset\train\neutral\Training_97975245.jpg,neutral
Dataset\train\neutral\Training_97983458.jpg,neutral
Dataset\train\neutral\Training_97992548.jpg,neutral
Dataset\train\neutral\Training_98013147.jpg,neutral
Dataset\train\neutral\Training_980544.jpg,neutral
Dataset\train\neutral\Training_9807452.jpg,neutral
Dataset\train\neutral\Training_98084650.jpg,neutral
Dataset\train\neutral\Training_98086491.jpg,neutral
Dataset\train\neutral\Training_98123.jpg,neutral
Dataset\train\neutral\Training_98144439.jpg,neutral
Dataset\train\neutral\Training_98224339.jpg,neutral
Dataset\train\neutral\Training_98229628.jpg,neutral
Dataset\train\neutral\Training_98303231.jpg,neutral
Dataset\train\neutral\Training_98325157.jpg,neutral
Dataset\train\neutral\Training_98327449.jpg,neutral
Dataset\train\neutral\Training_98336376.jpg,neutral
Dataset\train\neutral\Training_98372437.jpg,neutral
Dataset\train\neutral\Training_98403118.jpg,neutral
Dataset\train\neutral\Training_98425931.jpg,neutral
Dataset\train\neutral\Training_98426162.jpg,neutral
Dataset\train\neutral\Training_98462092.jpg,neutral
Dataset\train\neutral\Training_9846544.jpg,neutral
Dataset\train\neutral\Training_98470246.jpg,neutral
Dataset\train\neutral\Training_98470407.jpg,neutral
Dataset\train\neutral\Training_98483281.jpg,neutral
Dataset\train\neutral\Training_98483459.jpg,neutral
Dataset\train\neutral\Training_98500958.jpg,neutral
Dataset\train\neutral\Training_98523342.jpg,neutral
Dataset\train\neutral\Training_98527754.jpg,neutral
Dataset\train\neutral\Training_98532283.jpg,neutral
Dataset\train\neutral\Training_98537713.jpg,neutral
Dataset\train\neutral\Training_98586357.jpg,neutral
Dataset\train\neutral\Training_98626196.jpg,neutral
Dataset\train\neutral\Training_98631668.jpg,neutral
Dataset\train\neutral\Training_98644350.jpg,neutral
Dataset\train\neutral\Training_98667765.jpg,neutral
Dataset\train\neutral\Training_98674285.jpg,neutral
Dataset\train\neutral\Training_98777660.jpg,neutral
Dataset\train\neutral\Training_98793745.jpg,neutral
Dataset\train\neutral\Training_98813030.jpg,neutral
Dataset\train\neutral\Training_98815189.jpg,neutral
Dataset\train\neutral\Training_98825329.jpg,neutral
Dataset\train\neutral\Training_98826048.jpg,neutral
Dataset\train\neutral\Training_9883744.jpg,neutral
Dataset\train\neutral\Training_98838891.jpg,neutral
Dataset\train\neutral\Training_98844918.jpg,neutral
Dataset\train\neutral\Training_98871196.jpg,neutral
Dataset\train\neutral\Training_98881815.jpg,neutral
Dataset\train\neutral\Training_98897485.jpg,neutral
Dataset\train\neutral\Training_98900042.jpg,neutral
Dataset\train\neutral\Training_98903134.jpg,neutral
Dataset\train\neutral\Training_98911837.jpg,neutral
Dataset\train\neutral\Training_98951388.jpg,neutral
Dataset\train\neutral\Training_98951914.jpg,neutral
Dataset\train\neutral\Training_98958507.jpg,neutral
Dataset\train\neutral\Training_98971826.jpg,neutral
Dataset\train\neutral\Training_98985854.jpg,neutral
Dataset\train\neutral\Training_99010157.jpg,neutral
Dataset\train\neutral\Training_99019653.jpg,neutral
Dataset\train\neutral\Training_99020827.jpg,neutral
Dataset\train\neutral\Training_99021192.jpg,neutral
Dataset\train\neutral\Training_99088484.jpg,neutral
Dataset\train\neutral\Training_99088787.jpg,neutral
Dataset\train\neutral\Training_99095324.jpg,neutral
Dataset\train\neutral\Training_99108537.jpg,neutral
Dataset\train\neutral\Training_99123877.jpg,neutral
Dataset\train\neutral\Training_99139714.jpg,neutral
Dataset\train\neutral\Training_99170268.jpg,neutral
Dataset\train\neutral\Training_99266316.jpg,neutral
Dataset\train\neutral\Training_99270563.jpg,neutral
Dataset\train\neutral\Training_99290709.jpg,neutral
Dataset\train\neutral\Training_99304553.jpg,neutral
Dataset\train\neutral\Training_99312377.jpg,neutral
Dataset\train\neutral\Training_99334821.jpg,neutral
Dataset\train\neutral\Training_99339110.jpg,neutral
Dataset\train\neutral\Training_99369006.jpg,neutral
Dataset\train\neutral\Training_99379678.jpg,neutral
Dataset\train\neutral\Training_99396766.jpg,neutral
Dataset\train\neutral\Training_9943124.jpg,neutral
Dataset\train\neutral\Training_99435068.jpg,neutral
Dataset\train\neutral\Training_99503815.jpg,neutral
Dataset\train\neutral\Training_99504759.jpg,neutral
Dataset\train\neutral\Training_995545.jpg,neutral
Dataset\train\neutral\Training_99569677.jpg,neutral
Dataset\train\neutral\Training_99581423.jpg,neutral
Dataset\train\neutral\Training_99607044.jpg,neutral
Dataset\train\neutral\Training_99653264.jpg,neutral
Dataset\train\neutral\Training_99672252.jpg,neutral
Dataset\train\neutral\Training_99691598.jpg,neutral
Dataset\train\neutral\Training_99746769.jpg,neutral
Dataset\train\neutral\Training_99760416.jpg,neutral
Dataset\train\neutral\Training_99766691.jpg,neutral
Dataset\train\neutral\Training_99768823.jpg,neutral
Dataset\train\neutral\Training_99837913.jpg,neutral
Dataset\train\neutral\Training_99840794.jpg,neutral
Dataset\train\neutral\Training_99862686.jpg,neutral
Dataset\train\neutral\Training_99878414.jpg,neutral
Dataset\train\neutral\Training_99889904.jpg,neutral
Dataset\train\neutral\Training_99911509.jpg,neutral
Dataset\train\neutral\Training_99917717.jpg,neutral
Dataset\train\neutral\Training_99959472.jpg,neutral
Dataset\train\neutral\Training_99968496.jpg,neutral
Dataset\train\neutral\Training_99969020.jpg,neutral
Dataset\test\angry\PrivateTest_10131363.jpg,angry
Dataset\test\angry\PrivateTest_10304478.jpg,angry
Dataset\test\angry\PrivateTest_1054527.jpg,angry
Dataset\test\angry\PrivateTest_10590091.jpg,angry
Dataset\test\angry\PrivateTest_1109992.jpg,angry
Dataset\test\angry\PrivateTest_11296953.jpg,angry
Dataset\test\angry\PrivateTest_12000629.jpg,angry
Dataset\test\angry\PrivateTest_12008383.jpg,angry
Dataset\test\angry\PrivateTest_12191716.jpg,angry
Dataset\test\angry\PrivateTest_1221822.jpg,angry
Dataset\test\angry\PrivateTest_12403575.jpg,angry
Dataset\test\angry\PrivateTest_12766285.jpg,angry
Dataset\test\angry\PrivateTest_12846357.jpg,angry
Dataset\test\angry\PrivateTest_1290484.jpg,angry
Dataset\test\angry\PrivateTest_12912780.jpg,angry
Dataset\test\angry\PrivateTest_13164119.jpg,angry
Dataset\test\angry\PrivateTest_13278552.jpg,angry
Dataset\test\angry\PrivateTest_13463625.jpg,angry
Dataset\test\angry\PrivateTest_13541561.jpg,angry
Dataset\test\angry\PrivateTest_13664224.jpg,angry
Dataset\test\angry\PrivateTest_14325168.jpg,angry
Dataset\test\angry\PrivateTest_14426977.jpg,angry
Dataset\test\angry\PrivateTest_14433751.jpg,angry
Dataset\test\angry\PrivateTest_14444117.jpg,angry
Dataset\test\angry\PrivateTest_14482875.jpg,angry
Dataset\test\angry\PrivateTest_14494003.jpg,angry
Dataset\test\angry\PrivateTest_14565821.jpg,angry
Dataset\test\angry\PrivateTest_14596578.jpg,angry
Dataset\test\angry\PrivateTest_14740105.jpg,angry
Dataset\test\angry\PrivateTest_14769246.jpg,angry
Dataset\test\angry\PrivateTest_1488292.jpg,angry
Dataset\test\angry\PrivateTest_14887556.jpg,angry
Dataset\test\angry\PrivateTest_15489614.jpg,angry
Dataset\test\angry\PrivateTest_15827448.jpg,angry
Dataset\test\angry\PrivateTest_15855670.jpg,angry
Dataset\test\angry\PrivateTest_1623042.jpg,angry
Dataset\test\angry\PrivateTest_16345756.jpg,angry
Dataset\test\angry\PrivateTest_16834914.jpg,angry
Dataset\test\angry\PrivateTest_17503955.jpg,angry
Dataset\test\angry\PrivateTest_17952984.jpg,angry
Dataset\test\angry\PrivateTest_1809180.jpg,angry
Dataset\test\angry\PrivateTest_18151590.jpg,angry
Dataset\test\angry\PrivateTest_18347688.jpg,angry
Dataset\test\angry\PrivateTest_1850005.jpg,angry
Dataset\test\angry\PrivateTest_1862370.jpg,angry
Dataset\test\angry\PrivateTest_19041965.jpg,angry
Dataset\test\angry\PrivateTest_19160467.jpg,angry
